pred_file,gt_file,psnr,ssim
frankfurt_frankfurt_000001_005184_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_005184_leftImg8bit.png,22.6406,0.824944
frankfurt_frankfurt_000001_005410_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_005410_leftImg8bit.png,23.7995,0.817089
frankfurt_frankfurt_000001_005703_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_005703_leftImg8bit.png,20.4438,0.808413
frankfurt_frankfurt_000001_005898_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_005898_leftImg8bit.png,25.6323,0.843449
frankfurt_frankfurt_000001_007285_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_007285_leftImg8bit.png,22.2274,0.803671
frankfurt_frankfurt_000001_007407_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_007407_leftImg8bit.png,26.6758,0.828495
frankfurt_frankfurt_000001_007622_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_007622_leftImg8bit.png,21.1197,0.817536
frankfurt_frankfurt_000001_007857_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_007857_leftImg8bit.png,23.5820,0.767443
frankfurt_frankfurt_000001_007973_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_007973_leftImg8bit.png,22.5453,0.793528
frankfurt_frankfurt_000001_008200_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_008200_leftImg8bit.png,24.6419,0.881458
frankfurt_frankfurt_000001_008688_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_008688_leftImg8bit.png,25.9222,0.847868
frankfurt_frankfurt_000001_009058_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_009058_leftImg8bit.png,24.0975,0.841835
frankfurt_frankfurt_000001_009504_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_009504_leftImg8bit.png,24.2112,0.839027
frankfurt_frankfurt_000001_009854_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_009854_leftImg8bit.png,25.5544,0.846590
frankfurt_frankfurt_000001_010156_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_010156_leftImg8bit.png,22.7754,0.823502
frankfurt_frankfurt_000001_010444_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_010444_leftImg8bit.png,24.7591,0.831033
frankfurt_frankfurt_000001_010600_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_010600_leftImg8bit.png,25.0449,0.797648
frankfurt_frankfurt_000001_010830_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_010830_leftImg8bit.png,25.6240,0.805462
frankfurt_frankfurt_000001_011162_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_011162_leftImg8bit.png,22.3560,0.783474
frankfurt_frankfurt_000001_011715_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_011715_leftImg8bit.png,25.9682,0.811141
frankfurt_frankfurt_000001_011835_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_011835_leftImg8bit.png,26.1825,0.800544
frankfurt_frankfurt_000001_012038_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_012038_leftImg8bit.png,27.5728,0.844199
frankfurt_frankfurt_000001_012519_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_012519_leftImg8bit.png,24.8165,0.852783
frankfurt_frankfurt_000001_012699_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_012699_leftImg8bit.png,26.0004,0.869961
frankfurt_frankfurt_000001_012738_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_012738_leftImg8bit.png,25.9352,0.877066
frankfurt_frankfurt_000001_012870_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_012870_leftImg8bit.png,22.4422,0.844837
frankfurt_frankfurt_000001_013016_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_013016_leftImg8bit.png,25.1383,0.831914
frankfurt_frankfurt_000001_013496_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_013496_leftImg8bit.png,29.5714,0.892548
frankfurt_frankfurt_000001_013710_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_013710_leftImg8bit.png,20.1424,0.837222
frankfurt_frankfurt_000001_014221_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_014221_leftImg8bit.png,27.2135,0.885061
frankfurt_frankfurt_000001_014406_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_014406_leftImg8bit.png,26.6740,0.872659
frankfurt_frankfurt_000001_014565_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_014565_leftImg8bit.png,23.5918,0.878434
frankfurt_frankfurt_000001_014741_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_014741_leftImg8bit.png,23.9010,0.852097
frankfurt_frankfurt_000001_015091_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_015091_leftImg8bit.png,27.0852,0.883521
frankfurt_frankfurt_000001_015328_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_015328_leftImg8bit.png,29.2083,0.907878
frankfurt_frankfurt_000001_015768_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_015768_leftImg8bit.png,25.0626,0.851284
frankfurt_frankfurt_000001_016029_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_016029_leftImg8bit.png,23.7245,0.823350
frankfurt_frankfurt_000001_016273_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_016273_leftImg8bit.png,23.1354,0.866951
frankfurt_frankfurt_000001_016462_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_016462_leftImg8bit.png,21.6777,0.842185
frankfurt_frankfurt_000001_017101_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_017101_leftImg8bit.png,23.8032,0.823278
frankfurt_frankfurt_000001_017459_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_017459_leftImg8bit.png,25.7894,0.833380
frankfurt_frankfurt_000001_017842_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_017842_leftImg8bit.png,20.9288,0.822071
frankfurt_frankfurt_000001_018113_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_018113_leftImg8bit.png,25.8766,0.837459
frankfurt_frankfurt_000001_019698_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_019698_leftImg8bit.png,24.5474,0.852175
frankfurt_frankfurt_000001_019854_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_019854_leftImg8bit.png,23.2012,0.837677
frankfurt_frankfurt_000001_019969_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_019969_leftImg8bit.png,22.7078,0.853703
frankfurt_frankfurt_000001_020046_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_020046_leftImg8bit.png,22.4321,0.852233
frankfurt_frankfurt_000001_020287_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_020287_leftImg8bit.png,24.1668,0.851933
frankfurt_frankfurt_000001_020693_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_020693_leftImg8bit.png,27.8687,0.845602
frankfurt_frankfurt_000001_021406_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_021406_leftImg8bit.png,26.5552,0.847678
frankfurt_frankfurt_000001_021825_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_021825_leftImg8bit.png,22.7272,0.813105
frankfurt_frankfurt_000001_023235_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_023235_leftImg8bit.png,24.2699,0.842391
frankfurt_frankfurt_000001_023369_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_023369_leftImg8bit.png,23.4245,0.802523
frankfurt_frankfurt_000001_023769_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_023769_leftImg8bit.png,28.0800,0.875667
frankfurt_frankfurt_000001_024927_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_024927_leftImg8bit.png,23.5724,0.837187
frankfurt_frankfurt_000001_025512_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_025512_leftImg8bit.png,23.7665,0.804166
frankfurt_frankfurt_000001_025713_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_025713_leftImg8bit.png,23.7606,0.810164
frankfurt_frankfurt_000001_025921_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_025921_leftImg8bit.png,24.6199,0.829515
frankfurt_frankfurt_000001_027325_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_027325_leftImg8bit.png,28.7061,0.876241
