pred_file,gt_file,psnr,ssim
frankfurt_frankfurt_000001_017842_leftImg8bit.png,frankfurt_frankfurt_000001_017842_leftImg8bit.png,14.4433,0.694978
frankfurt_frankfurt_000001_018113_leftImg8bit.png,frankfurt_frankfurt_000001_018113_leftImg8bit.png,14.0238,0.715540
frankfurt_frankfurt_000001_019698_leftImg8bit.png,frankfurt_frankfurt_000001_019698_leftImg8bit.png,13.6261,0.684486
frankfurt_frankfurt_000001_019854_leftImg8bit.png,frankfurt_frankfurt_000001_019854_leftImg8bit.png,14.7092,0.731421
frankfurt_frankfurt_000001_019969_leftImg8bit.png,frankfurt_frankfurt_000001_019969_leftImg8bit.png,13.4968,0.675252
frankfurt_frankfurt_000001_020046_leftImg8bit.png,frankfurt_frankfurt_000001_020046_leftImg8bit.png,13.6484,0.663173
frankfurt_frankfurt_000001_020287_leftImg8bit.png,frankfurt_frankfurt_000001_020287_leftImg8bit.png,13.4874,0.677972
frankfurt_frankfurt_000001_020693_leftImg8bit.png,frankfurt_frankfurt_000001_020693_leftImg8bit.png,13.7358,0.689469
frankfurt_frankfurt_000001_021406_leftImg8bit.png,frankfurt_frankfurt_000001_021406_leftImg8bit.png,14.7121,0.713687
frankfurt_frankfurt_000001_021825_leftImg8bit.png,frankfurt_frankfurt_000001_021825_leftImg8bit.png,13.4711,0.698642
frankfurt_frankfurt_000001_023235_leftImg8bit.png,frankfurt_frankfurt_000001_023235_leftImg8bit.png,15.9217,0.768994
frankfurt_frankfurt_000001_023369_leftImg8bit.png,frankfurt_frankfurt_000001_023369_leftImg8bit.png,19.0239,0.789748
frankfurt_frankfurt_000001_023769_leftImg8bit.png,frankfurt_frankfurt_000001_023769_leftImg8bit.png,13.6169,0.694634
frankfurt_frankfurt_000001_024927_leftImg8bit.png,frankfurt_frankfurt_000001_024927_leftImg8bit.png,14.8693,0.705740
frankfurt_frankfurt_000001_025512_leftImg8bit.png,frankfurt_frankfurt_000001_025512_leftImg8bit.png,15.2376,0.742672
frankfurt_frankfurt_000001_025713_leftImg8bit.png,frankfurt_frankfurt_000001_025713_leftImg8bit.png,16.1380,0.753305
frankfurt_frankfurt_000001_025921_leftImg8bit.png,frankfurt_frankfurt_000001_025921_leftImg8bit.png,16.5225,0.755114
frankfurt_frankfurt_000001_027325_leftImg8bit.png,frankfurt_frankfurt_000001_027325_leftImg8bit.png,12.9592,0.606342
frankfurt_frankfurt_000001_028232_leftImg8bit.png,frankfurt_frankfurt_000001_028232_leftImg8bit.png,13.4805,0.655169
frankfurt_frankfurt_000001_028335_leftImg8bit.png,frankfurt_frankfurt_000001_028335_leftImg8bit.png,16.3928,0.771128
frankfurt_frankfurt_000001_028590_leftImg8bit.png,frankfurt_frankfurt_000001_028590_leftImg8bit.png,16.0804,0.745232
frankfurt_frankfurt_000001_028854_leftImg8bit.png,frankfurt_frankfurt_000001_028854_leftImg8bit.png,14.8568,0.710770
frankfurt_frankfurt_000001_029086_leftImg8bit.png,frankfurt_frankfurt_000001_029086_leftImg8bit.png,16.3595,0.759210
frankfurt_frankfurt_000001_029236_leftImg8bit.png,frankfurt_frankfurt_000001_029236_leftImg8bit.png,16.3311,0.750817
frankfurt_frankfurt_000001_029600_leftImg8bit.png,frankfurt_frankfurt_000001_029600_leftImg8bit.png,17.3580,0.728162
frankfurt_frankfurt_000001_030067_leftImg8bit.png,frankfurt_frankfurt_000001_030067_leftImg8bit.png,14.4014,0.693947
frankfurt_frankfurt_000001_030310_leftImg8bit.png,frankfurt_frankfurt_000001_030310_leftImg8bit.png,16.7949,0.769004
frankfurt_frankfurt_000001_030669_leftImg8bit.png,frankfurt_frankfurt_000001_030669_leftImg8bit.png,16.4075,0.763075
frankfurt_frankfurt_000001_031266_leftImg8bit.png,frankfurt_frankfurt_000001_031266_leftImg8bit.png,14.5756,0.716350
frankfurt_frankfurt_000001_031416_leftImg8bit.png,frankfurt_frankfurt_000001_031416_leftImg8bit.png,14.6435,0.729454
frankfurt_frankfurt_000001_032018_leftImg8bit.png,frankfurt_frankfurt_000001_032018_leftImg8bit.png,16.3649,0.737138
frankfurt_frankfurt_000001_032556_leftImg8bit.png,frankfurt_frankfurt_000001_032556_leftImg8bit.png,14.4612,0.733755
frankfurt_frankfurt_000001_032711_leftImg8bit.png,frankfurt_frankfurt_000001_032711_leftImg8bit.png,17.1279,0.739638
frankfurt_frankfurt_000001_032942_leftImg8bit.png,frankfurt_frankfurt_000001_032942_leftImg8bit.png,17.7382,0.753481
frankfurt_frankfurt_000001_033655_leftImg8bit.png,frankfurt_frankfurt_000001_033655_leftImg8bit.png,16.8571,0.737538
frankfurt_frankfurt_000001_034047_leftImg8bit.png,frankfurt_frankfurt_000001_034047_leftImg8bit.png,14.8015,0.737353
frankfurt_frankfurt_000001_034816_leftImg8bit.png,frankfurt_frankfurt_000001_034816_leftImg8bit.png,12.9911,0.669948
frankfurt_frankfurt_000001_035144_leftImg8bit.png,frankfurt_frankfurt_000001_035144_leftImg8bit.png,13.9873,0.679143
frankfurt_frankfurt_000001_035864_leftImg8bit.png,frankfurt_frankfurt_000001_035864_leftImg8bit.png,16.9705,0.740548
frankfurt_frankfurt_000001_037705_leftImg8bit.png,frankfurt_frankfurt_000001_037705_leftImg8bit.png,16.4832,0.770338
frankfurt_frankfurt_000001_038245_leftImg8bit.png,frankfurt_frankfurt_000001_038245_leftImg8bit.png,14.1888,0.742510
frankfurt_frankfurt_000001_038418_leftImg8bit.png,frankfurt_frankfurt_000001_038418_leftImg8bit.png,14.4243,0.731767
frankfurt_frankfurt_000001_038645_leftImg8bit.png,frankfurt_frankfurt_000001_038645_leftImg8bit.png,14.7477,0.722607
frankfurt_frankfurt_000001_038844_leftImg8bit.png,frankfurt_frankfurt_000001_038844_leftImg8bit.png,14.8355,0.672392
frankfurt_frankfurt_000001_039895_leftImg8bit.png,frankfurt_frankfurt_000001_039895_leftImg8bit.png,12.9689,0.624653
frankfurt_frankfurt_000001_040575_leftImg8bit.png,frankfurt_frankfurt_000001_040575_leftImg8bit.png,14.4360,0.591175
frankfurt_frankfurt_000001_040732_leftImg8bit.png,frankfurt_frankfurt_000001_040732_leftImg8bit.png,14.0122,0.624202
frankfurt_frankfurt_000001_041074_leftImg8bit.png,frankfurt_frankfurt_000001_041074_leftImg8bit.png,13.3132,0.684985
frankfurt_frankfurt_000001_041354_leftImg8bit.png,frankfurt_frankfurt_000001_041354_leftImg8bit.png,14.8023,0.730727
frankfurt_frankfurt_000001_041517_leftImg8bit.png,frankfurt_frankfurt_000001_041517_leftImg8bit.png,13.7530,0.698917
frankfurt_frankfurt_000001_041664_leftImg8bit.png,frankfurt_frankfurt_000001_041664_leftImg8bit.png,13.9987,0.740699
frankfurt_frankfurt_000001_042098_leftImg8bit.png,frankfurt_frankfurt_000001_042098_leftImg8bit.png,15.3238,0.704942
frankfurt_frankfurt_000001_042384_leftImg8bit.png,frankfurt_frankfurt_000001_042384_leftImg8bit.png,13.9898,0.683502
frankfurt_frankfurt_000001_042733_leftImg8bit.png,frankfurt_frankfurt_000001_042733_leftImg8bit.png,14.1090,0.714522
frankfurt_frankfurt_000001_043395_leftImg8bit.png,frankfurt_frankfurt_000001_043395_leftImg8bit.png,14.0553,0.700336
frankfurt_frankfurt_000001_043564_leftImg8bit.png,frankfurt_frankfurt_000001_043564_leftImg8bit.png,13.9026,0.762494
frankfurt_frankfurt_000001_044227_leftImg8bit.png,frankfurt_frankfurt_000001_044227_leftImg8bit.png,14.0319,0.678090
frankfurt_frankfurt_000001_044413_leftImg8bit.png,frankfurt_frankfurt_000001_044413_leftImg8bit.png,17.0430,0.779733
frankfurt_frankfurt_000001_044525_leftImg8bit.png,frankfurt_frankfurt_000001_044525_leftImg8bit.png,11.8500,0.707761
frankfurt_frankfurt_000001_044658_leftImg8bit.png,frankfurt_frankfurt_000001_044658_leftImg8bit.png,12.4308,0.686793
frankfurt_frankfurt_000001_044787_leftImg8bit.png,frankfurt_frankfurt_000001_044787_leftImg8bit.png,16.0663,0.751117
frankfurt_frankfurt_000001_046126_leftImg8bit.png,frankfurt_frankfurt_000001_046126_leftImg8bit.png,12.5750,0.685664
frankfurt_frankfurt_000001_046272_leftImg8bit.png,frankfurt_frankfurt_000001_046272_leftImg8bit.png,17.8814,0.782477
frankfurt_frankfurt_000001_046504_leftImg8bit.png,frankfurt_frankfurt_000001_046504_leftImg8bit.png,14.3033,0.720997
frankfurt_frankfurt_000001_046779_leftImg8bit.png,frankfurt_frankfurt_000001_046779_leftImg8bit.png,13.8756,0.745988
frankfurt_frankfurt_000001_047178_leftImg8bit.png,frankfurt_frankfurt_000001_047178_leftImg8bit.png,17.3532,0.770769
frankfurt_frankfurt_000001_047552_leftImg8bit.png,frankfurt_frankfurt_000001_047552_leftImg8bit.png,15.5149,0.708341
frankfurt_frankfurt_000001_048196_leftImg8bit.png,frankfurt_frankfurt_000001_048196_leftImg8bit.png,14.4175,0.742276
frankfurt_frankfurt_000001_048355_leftImg8bit.png,frankfurt_frankfurt_000001_048355_leftImg8bit.png,16.5138,0.735529
frankfurt_frankfurt_000001_048654_leftImg8bit.png,frankfurt_frankfurt_000001_048654_leftImg8bit.png,11.9627,0.693999
frankfurt_frankfurt_000001_049078_leftImg8bit.png,frankfurt_frankfurt_000001_049078_leftImg8bit.png,11.7929,0.680041
frankfurt_frankfurt_000001_049209_leftImg8bit.png,frankfurt_frankfurt_000001_049209_leftImg8bit.png,11.7854,0.667665
frankfurt_frankfurt_000001_049298_leftImg8bit.png,frankfurt_frankfurt_000001_049298_leftImg8bit.png,11.6557,0.659773
frankfurt_frankfurt_000001_049698_leftImg8bit.png,frankfurt_frankfurt_000001_049698_leftImg8bit.png,12.4293,0.641091
frankfurt_frankfurt_000001_049770_leftImg8bit.png,frankfurt_frankfurt_000001_049770_leftImg8bit.png,11.6031,0.632484
frankfurt_frankfurt_000001_050149_leftImg8bit.png,frankfurt_frankfurt_000001_050149_leftImg8bit.png,11.3840,0.657386
frankfurt_frankfurt_000001_050686_leftImg8bit.png,frankfurt_frankfurt_000001_050686_leftImg8bit.png,11.4305,0.593897
frankfurt_frankfurt_000001_051516_leftImg8bit.png,frankfurt_frankfurt_000001_051516_leftImg8bit.png,13.7000,0.703846
frankfurt_frankfurt_000001_051737_leftImg8bit.png,frankfurt_frankfurt_000001_051737_leftImg8bit.png,14.3110,0.708861
frankfurt_frankfurt_000001_051807_leftImg8bit.png,frankfurt_frankfurt_000001_051807_leftImg8bit.png,17.9526,0.787058
frankfurt_frankfurt_000001_052120_leftImg8bit.png,frankfurt_frankfurt_000001_052120_leftImg8bit.png,16.2974,0.743336
frankfurt_frankfurt_000001_052594_leftImg8bit.png,frankfurt_frankfurt_000001_052594_leftImg8bit.png,13.3264,0.676917
frankfurt_frankfurt_000001_053102_leftImg8bit.png,frankfurt_frankfurt_000001_053102_leftImg8bit.png,12.7620,0.663728
frankfurt_frankfurt_000001_054077_leftImg8bit.png,frankfurt_frankfurt_000001_054077_leftImg8bit.png,13.4133,0.619317
frankfurt_frankfurt_000001_054219_leftImg8bit.png,frankfurt_frankfurt_000001_054219_leftImg8bit.png,15.4225,0.783257
frankfurt_frankfurt_000001_054415_leftImg8bit.png,frankfurt_frankfurt_000001_054415_leftImg8bit.png,13.8564,0.671894
frankfurt_frankfurt_000001_054640_leftImg8bit.png,frankfurt_frankfurt_000001_054640_leftImg8bit.png,13.8584,0.678598
frankfurt_frankfurt_000001_054884_leftImg8bit.png,frankfurt_frankfurt_000001_054884_leftImg8bit.png,13.9112,0.668255
frankfurt_frankfurt_000001_055062_leftImg8bit.png,frankfurt_frankfurt_000001_055062_leftImg8bit.png,13.8363,0.681785
frankfurt_frankfurt_000001_055172_leftImg8bit.png,frankfurt_frankfurt_000001_055172_leftImg8bit.png,14.7154,0.721356
frankfurt_frankfurt_000001_055306_leftImg8bit.png,frankfurt_frankfurt_000001_055306_leftImg8bit.png,12.8184,0.664353
frankfurt_frankfurt_000001_055387_leftImg8bit.png,frankfurt_frankfurt_000001_055387_leftImg8bit.png,12.6533,0.674003
frankfurt_frankfurt_000001_055538_leftImg8bit.png,frankfurt_frankfurt_000001_055538_leftImg8bit.png,12.1958,0.657591
frankfurt_frankfurt_000001_055603_leftImg8bit.png,frankfurt_frankfurt_000001_055603_leftImg8bit.png,10.5024,0.652977
frankfurt_frankfurt_000001_055709_leftImg8bit.png,frankfurt_frankfurt_000001_055709_leftImg8bit.png,12.0875,0.648847
frankfurt_frankfurt_000001_056580_leftImg8bit.png,frankfurt_frankfurt_000001_056580_leftImg8bit.png,11.7093,0.656017
frankfurt_frankfurt_000001_057181_leftImg8bit.png,frankfurt_frankfurt_000001_057181_leftImg8bit.png,12.1712,0.679088
frankfurt_frankfurt_000001_057478_leftImg8bit.png,frankfurt_frankfurt_000001_057478_leftImg8bit.png,11.7201,0.671977
frankfurt_frankfurt_000001_057954_leftImg8bit.png,frankfurt_frankfurt_000001_057954_leftImg8bit.png,12.3833,0.668426
frankfurt_frankfurt_000001_058057_leftImg8bit.png,frankfurt_frankfurt_000001_058057_leftImg8bit.png,14.2963,0.724751
