pred_file,gt_file,psnr,ssim
frankfurt_frankfurt_000001_021406_leftImg8bit.png,frankfurt_frankfurt_000001_021406_leftImg8bit.png,14.9262,0.868359
frankfurt_frankfurt_000001_021825_leftImg8bit.png,frankfurt_frankfurt_000001_021825_leftImg8bit.png,11.0177,0.612349
frankfurt_frankfurt_000001_023235_leftImg8bit.png,frankfurt_frankfurt_000001_023235_leftImg8bit.png,15.6925,0.712251
frankfurt_frankfurt_000001_023369_leftImg8bit.png,frankfurt_frankfurt_000001_023369_leftImg8bit.png,19.0736,0.793809
frankfurt_frankfurt_000001_023769_leftImg8bit.png,frankfurt_frankfurt_000001_023769_leftImg8bit.png,11.4120,0.621273
frankfurt_frankfurt_000001_024927_leftImg8bit.png,frankfurt_frankfurt_000001_024927_leftImg8bit.png,10.5181,0.750254
frankfurt_frankfurt_000001_025512_leftImg8bit.png,frankfurt_frankfurt_000001_025512_leftImg8bit.png,9.6866,0.744107
frankfurt_frankfurt_000001_025713_leftImg8bit.png,frankfurt_frankfurt_000001_025713_leftImg8bit.png,9.5606,0.739276
frankfurt_frankfurt_000001_025921_leftImg8bit.png,frankfurt_frankfurt_000001_025921_leftImg8bit.png,10.6853,0.770744
frankfurt_frankfurt_000001_027325_leftImg8bit.png,frankfurt_frankfurt_000001_027325_leftImg8bit.png,15.3762,0.714820
frankfurt_frankfurt_000001_028232_leftImg8bit.png,frankfurt_frankfurt_000001_028232_leftImg8bit.png,9.8957,0.733864
frankfurt_frankfurt_000001_028335_leftImg8bit.png,frankfurt_frankfurt_000001_028335_leftImg8bit.png,13.6619,0.787084
frankfurt_frankfurt_000001_028590_leftImg8bit.png,frankfurt_frankfurt_000001_028590_leftImg8bit.png,12.8336,0.698946
frankfurt_frankfurt_000001_028854_leftImg8bit.png,frankfurt_frankfurt_000001_028854_leftImg8bit.png,12.8404,0.671671
frankfurt_frankfurt_000001_029086_leftImg8bit.png,frankfurt_frankfurt_000001_029086_leftImg8bit.png,15.0363,0.721504
frankfurt_frankfurt_000001_029236_leftImg8bit.png,frankfurt_frankfurt_000001_029236_leftImg8bit.png,15.3254,0.774143
frankfurt_frankfurt_000001_029600_leftImg8bit.png,frankfurt_frankfurt_000001_029600_leftImg8bit.png,14.6453,0.780025
frankfurt_frankfurt_000001_030067_leftImg8bit.png,frankfurt_frankfurt_000001_030067_leftImg8bit.png,11.2613,0.737409
frankfurt_frankfurt_000001_030310_leftImg8bit.png,frankfurt_frankfurt_000001_030310_leftImg8bit.png,13.1992,0.778950
frankfurt_frankfurt_000001_030669_leftImg8bit.png,frankfurt_frankfurt_000001_030669_leftImg8bit.png,12.3593,0.765121
frankfurt_frankfurt_000001_031266_leftImg8bit.png,frankfurt_frankfurt_000001_031266_leftImg8bit.png,13.2195,0.780734
frankfurt_frankfurt_000001_031416_leftImg8bit.png,frankfurt_frankfurt_000001_031416_leftImg8bit.png,14.1186,0.725224
frankfurt_frankfurt_000001_032018_leftImg8bit.png,frankfurt_frankfurt_000001_032018_leftImg8bit.png,14.7058,0.714125
frankfurt_frankfurt_000001_032556_leftImg8bit.png,frankfurt_frankfurt_000001_032556_leftImg8bit.png,12.9858,0.749060
